id,student_id,student_mobility_id,done_date,notes,created_at
c5774fbc-fc38-442c-9cc1-e03f71c25fc5,4dca53bc-1217-4019-8969-deb495aebae2,0b5938c3-6b7a-496f-b5ec-b8009569d7f4,2026-06-05,,2026-06-05 20:13:13.125371+00
74ef04d5-9c38-4164-b83f-92cad3199d46,4dca53bc-1217-4019-8969-deb495aebae2,a1c1b022-c029-45ad-9e44-0205679ef77e,2026-06-05,,2026-06-05 20:13:20.426739+00
7dece4a5-f40b-4809-b661-0cd790a0166f,4dca53bc-1217-4019-8969-deb495aebae2,0dd4406c-3de6-4054-9c4b-4987a8f4ed07,2026-06-05,,2026-06-05 20:13:24.495838+00
4e9a2cc1-c38d-4b8d-9e7f-cc41e69213f8,4dca53bc-1217-4019-8969-deb495aebae2,48aeee03-791c-4387-acc4-5b156645a296,2026-06-05,,2026-06-05 20:13:32.603701+00
dda29180-e542-4e48-9ade-6c8d7b30a23b,4dca53bc-1217-4019-8969-deb495aebae2,0d311a4f-2753-42df-8ec5-4c741a7b4ce4,2026-06-05,,2026-06-05 22:05:42.011965+00
b6577eb5-7771-43a9-97d9-53ad547b63d2,4dca53bc-1217-4019-8969-deb495aebae2,fc2ea886-07b2-443c-9d32-c98776b4c181,2026-06-05,,2026-06-05 22:05:43.799746+00
aaf6a88a-9332-43d1-a5f5-07c9b4587b16,4dca53bc-1217-4019-8969-deb495aebae2,0b5938c3-6b7a-496f-b5ec-b8009569d7f4,2026-06-06,,2026-06-06 16:52:08.698503+00
10aba8da-a16e-4fba-8498-2c4a6a9d711e,4dca53bc-1217-4019-8969-deb495aebae2,0dd4406c-3de6-4054-9c4b-4987a8f4ed07,2026-06-06,,2026-06-06 16:52:08.798366+00
37e3474b-ce7e-480f-a5f4-68c7a67cbf5d,4dca53bc-1217-4019-8969-deb495aebae2,0d311a4f-2753-42df-8ec5-4c741a7b4ce4,2026-06-06,,2026-06-06 16:52:10.549469+00
9b30637f-3bc5-4a55-b805-355596d28923,4dca53bc-1217-4019-8969-deb495aebae2,a1c1b022-c029-45ad-9e44-0205679ef77e,2026-06-06,,2026-06-06 16:52:11.901201+00
c1c656b7-6602-4880-a203-8e2a08b7adcd,4dca53bc-1217-4019-8969-deb495aebae2,086d5a78-0678-464b-81d5-6b3b53b553ec,2026-06-06,,2026-06-06 16:52:13.275932+00
e13b5aaf-c8d0-4e04-997a-abf4e9923135,4dca53bc-1217-4019-8969-deb495aebae2,48aeee03-791c-4387-acc4-5b156645a296,2026-06-06,,2026-06-06 16:52:14.476113+00
903528b8-408b-4631-ba26-c036f1e53020,4dca53bc-1217-4019-8969-deb495aebae2,fc2ea886-07b2-443c-9d32-c98776b4c181,2026-06-06,,2026-06-06 16:52:19.139933+00
7661ba8b-1acf-4346-aad9-f2539ff3ccf8,4dca53bc-1217-4019-8969-deb495aebae2,04d0e1a6-b53a-4e8f-9ebe-da5be7dddb71,2026-06-08,,2026-06-08 11:21:15.564+00
26e785df-7725-4507-bca0-4df40f321753,4dca53bc-1217-4019-8969-deb495aebae2,06059e5f-b79d-4a5c-81de-4c0382dc52cd,2026-06-08,,2026-06-08 11:21:26.687046+00
063418be-db3e-478c-865a-8209cdf7b3f3,4dca53bc-1217-4019-8969-deb495aebae2,25ee85fb-db5c-4dc2-befd-a303b684a4e0,2026-06-08,,2026-06-08 11:24:20.688155+00
f7e7ade4-b012-45d0-a89a-f40532142718,4dca53bc-1217-4019-8969-deb495aebae2,3f6f18fa-d87f-4415-b1c8-c4fdf2b1b80f,2026-06-08,,2026-06-08 11:24:22.868298+00
faca9c43-dd2e-4a9d-a77a-ad99b1f4ad20,4dca53bc-1217-4019-8969-deb495aebae2,047c03ea-2a17-4987-97c0-5eae9bef3816,2026-06-08,,2026-06-08 11:39:09.198988+00
8b835100-d86e-4881-8d23-7878c60c9e37,4dca53bc-1217-4019-8969-deb495aebae2,480e7855-6ca1-4828-97e5-e780b4e51768,2026-06-08,,2026-06-08 11:39:14.253045+00
75168aeb-5f15-43e0-9b1d-3c5d19d9dd59,0c932874-b8b7-4542-a522-a5cffd9c66a9,5eac02a4-5494-44b0-a9fd-8634b3d46dca,2026-06-08,,2026-06-08 12:32:40.513066+00
1e650d3f-954e-4af1-a61e-3d51ffbedeb7,0c932874-b8b7-4542-a522-a5cffd9c66a9,71f22fc5-e5e3-4969-b188-53fa44899c8e,2026-06-08,,2026-06-08 12:32:42.711285+00
b0c98c9e-3aa2-4bf6-a177-094a8b3d36bc,0c932874-b8b7-4542-a522-a5cffd9c66a9,b531e6d0-d7c7-4de9-a454-c07af93098c9,2026-06-08,,2026-06-08 12:32:44.286051+00
9b08b4cb-9900-4e4f-807f-0768df16c2ef,0c932874-b8b7-4542-a522-a5cffd9c66a9,36cd05d0-6f77-4cef-b5bc-61a1b60ebe48,2026-06-08,,2026-06-08 12:32:48.33212+00
16efb1c9-9d2c-43da-a223-27ccefff6eaf,0c932874-b8b7-4542-a522-a5cffd9c66a9,c5827daf-eb2c-41e0-bdd0-ebbc4ffa2ef1,2026-06-08,,2026-06-08 12:32:48.664752+00
dde48583-6e10-4225-b24e-90512ecea7cc,0c932874-b8b7-4542-a522-a5cffd9c66a9,fad8abee-915f-4b91-b682-520dda3ac19a,2026-06-08,,2026-06-08 12:32:54.246357+00
3d27fc1b-ecf6-4b10-a961-ab6d759e59bd,0c932874-b8b7-4542-a522-a5cffd9c66a9,b46da8c4-f894-4d5e-b131-4f8aa4a429b9,2026-06-08,,2026-06-08 12:32:55.184391+00
c0f14690-e24a-4a1a-9a8e-748a96678602,4dca53bc-1217-4019-8969-deb495aebae2,aa262e09-b5dc-4866-9803-8fb199838ed6,2026-06-08,,2026-06-08 13:00:53.819341+00
edb4ba3a-124c-452b-84b0-0e64c5ada242,4dca53bc-1217-4019-8969-deb495aebae2,3f9ba17e-ecc3-4fd1-aad2-185d4f88b509,2026-06-08,,2026-06-08 13:01:02.340526+00
42958ac5-5069-4c36-b66b-29f980a8b2e7,4dca53bc-1217-4019-8969-deb495aebae2,4613057a-f34e-4586-9c37-5e020e1b6b0a,2026-06-08,,2026-06-08 13:17:16.433813+00
f3c0ce9b-fc80-456e-8cf6-deae54aad5b7,4dca53bc-1217-4019-8969-deb495aebae2,391a2ea0-0ed8-45bc-9d0f-49c8d6b50795,2026-06-08,,2026-06-08 13:17:19.563141+00
a012953b-ad98-482e-8deb-96c4ad766128,4dca53bc-1217-4019-8969-deb495aebae2,04d0e1a6-b53a-4e8f-9ebe-da5be7dddb71,2026-06-09,,2026-06-09 10:59:39.283286+00
7a16b755-2c20-4b81-a6cd-0ee1d0d17487,4dca53bc-1217-4019-8969-deb495aebae2,25ee85fb-db5c-4dc2-befd-a303b684a4e0,2026-06-09,,2026-06-09 10:59:40.53509+00
8831b554-20eb-4c99-9311-d003dfbae0dd,4dca53bc-1217-4019-8969-deb495aebae2,aa262e09-b5dc-4866-9803-8fb199838ed6,2026-06-09,,2026-06-09 10:59:41.342407+00
9c8daabc-f8a0-4089-be60-2c2c508e4959,4dca53bc-1217-4019-8969-deb495aebae2,4613057a-f34e-4586-9c37-5e020e1b6b0a,2026-06-09,,2026-06-09 10:59:44.050289+00
3e67046f-ced7-46b5-aadf-610e9485d748,4dca53bc-1217-4019-8969-deb495aebae2,06059e5f-b79d-4a5c-81de-4c0382dc52cd,2026-06-09,,2026-06-09 10:59:45.375665+00
3b70ac6e-b663-4e18-a1fb-396a7a1ccf01,4dca53bc-1217-4019-8969-deb495aebae2,3f9ba17e-ecc3-4fd1-aad2-185d4f88b509,2026-06-09,,2026-06-09 10:59:53.746744+00
bb0bf47f-c631-4e2c-8055-ee93e2d0936e,4dca53bc-1217-4019-8969-deb495aebae2,480e7855-6ca1-4828-97e5-e780b4e51768,2026-06-09,,2026-06-09 11:14:24.861545+00
3e07ef16-8ff4-43f4-8ecb-1228643e84b6,4dca53bc-1217-4019-8969-deb495aebae2,3f6f18fa-d87f-4415-b1c8-c4fdf2b1b80f,2026-06-09,,2026-06-09 11:14:25.965114+00
58e444da-13e9-413d-a628-1484379d1f66,0c932874-b8b7-4542-a522-a5cffd9c66a9,5eac02a4-5494-44b0-a9fd-8634b3d46dca,2026-06-09,,2026-06-09 12:06:48.441466+00
4adb91ef-c898-4179-9fa8-e6d0bb0eddad,0c932874-b8b7-4542-a522-a5cffd9c66a9,71f22fc5-e5e3-4969-b188-53fa44899c8e,2026-06-09,,2026-06-09 12:06:48.88483+00
c735ef30-9efb-4e58-8798-9e6e28388262,0c932874-b8b7-4542-a522-a5cffd9c66a9,b531e6d0-d7c7-4de9-a454-c07af93098c9,2026-06-09,,2026-06-09 12:06:49.297288+00
4fd82ba8-1173-44fa-bcfb-010bf375a277,0c932874-b8b7-4542-a522-a5cffd9c66a9,c5827daf-eb2c-41e0-bdd0-ebbc4ffa2ef1,2026-06-09,,2026-06-09 12:06:51.763897+00
8b67cffc-23f4-47f3-9d92-6549a3b0d970,0c932874-b8b7-4542-a522-a5cffd9c66a9,36cd05d0-6f77-4cef-b5bc-61a1b60ebe48,2026-06-09,,2026-06-09 12:06:52.113114+00
8ffcabaa-7d7c-4d1f-b50f-a356e254ac63,0c932874-b8b7-4542-a522-a5cffd9c66a9,fad8abee-915f-4b91-b682-520dda3ac19a,2026-06-09,,2026-06-09 12:06:53.341711+00
63e878d3-5c0f-4d28-96e4-eb3457164a05,0c932874-b8b7-4542-a522-a5cffd9c66a9,b46da8c4-f894-4d5e-b131-4f8aa4a429b9,2026-06-09,,2026-06-09 12:06:54.848171+00
e475298c-e6cb-4240-a433-32ee925b9416,4dca53bc-1217-4019-8969-deb495aebae2,047c03ea-2a17-4987-97c0-5eae9bef3816,2026-06-09,,2026-06-09 13:29:16.949065+00
ab47a2db-b977-4305-9bac-5661663666dd,4dca53bc-1217-4019-8969-deb495aebae2,391a2ea0-0ed8-45bc-9d0f-49c8d6b50795,2026-06-09,,2026-06-09 13:29:18.76796+00
79f68000-82df-4227-bdbf-7730b9d24f78,75061457-1a89-462a-b288-a63ce1bf59e9,3ab97b26-f8c0-4d58-97e5-e07f974da383,2026-06-10,,2026-06-10 12:11:37.298983+00
a223fd6b-3eee-4b82-bf91-41fd64bc97a2,75061457-1a89-462a-b288-a63ce1bf59e9,1c915711-06b8-45a5-94aa-e56e34f3dfb4,2026-06-10,,2026-06-10 12:11:39.866073+00
10730a25-a2be-45ed-9308-4a2aca1b5bc9,75061457-1a89-462a-b288-a63ce1bf59e9,c017c195-4296-4450-a05f-0e2aa9426fd0,2026-06-10,,2026-06-10 12:11:47.722111+00
329e0fab-2fe5-4f6f-970d-0d081c0a9929,4dca53bc-1217-4019-8969-deb495aebae2,4613057a-f34e-4586-9c37-5e020e1b6b0a,2026-06-10,,2026-06-10 12:32:17.997898+00
90cd2350-ce90-4d8c-92ff-b583f4f91001,4dca53bc-1217-4019-8969-deb495aebae2,04d0e1a6-b53a-4e8f-9ebe-da5be7dddb71,2026-06-10,,2026-06-10 12:32:28.810082+00
ba408616-1047-499a-a169-a6f26d7ac5f0,4dca53bc-1217-4019-8969-deb495aebae2,480e7855-6ca1-4828-97e5-e780b4e51768,2026-06-10,,2026-06-10 12:32:43.847427+00
40c9897c-9cdb-4143-ac45-e4a978421a2c,4dca53bc-1217-4019-8969-deb495aebae2,3f6f18fa-d87f-4415-b1c8-c4fdf2b1b80f,2026-06-10,,2026-06-10 12:33:39.602225+00
aee3eb2c-e39e-41a0-8f55-af96cdb776fe,4dca53bc-1217-4019-8969-deb495aebae2,3f9ba17e-ecc3-4fd1-aad2-185d4f88b509,2026-06-10,,2026-06-10 12:33:41.321759+00
ff36576a-496f-4bda-9ef8-b1160102d5ec,4dca53bc-1217-4019-8969-deb495aebae2,047c03ea-2a17-4987-97c0-5eae9bef3816,2026-06-10,,2026-06-10 12:33:46.120487+00
260dfc2e-4b98-481e-96b9-c68156180b4d,4dca53bc-1217-4019-8969-deb495aebae2,391a2ea0-0ed8-45bc-9d0f-49c8d6b50795,2026-06-10,,2026-06-10 12:33:47.60859+00
8d454835-a1ad-46f3-850a-07ebdf3c275a,4dca53bc-1217-4019-8969-deb495aebae2,06059e5f-b79d-4a5c-81de-4c0382dc52cd,2026-06-10,,2026-06-10 12:33:50.902334+00
6a62645e-9245-4a6f-a458-caa88499136a,4dca53bc-1217-4019-8969-deb495aebae2,25ee85fb-db5c-4dc2-befd-a303b684a4e0,2026-06-10,,2026-06-10 12:33:52.169352+00
a0b62b0f-35be-4316-8ad7-090e52b80f4e,4dca53bc-1217-4019-8969-deb495aebae2,aa262e09-b5dc-4866-9803-8fb199838ed6,2026-06-10,,2026-06-10 12:33:53.248131+00
9a20b993-bd1d-4486-877a-6c6522342212,75061457-1a89-462a-b288-a63ce1bf59e9,92f75ab9-9d6c-47bd-9261-5d27a6faa261,2026-06-10,,2026-06-10 22:24:20.290563+00
2d9e8c35-3456-4deb-8a12-e1df99f103c6,75061457-1a89-462a-b288-a63ce1bf59e9,50eb2719-6558-4930-b1db-e5110906b13f,2026-06-10,,2026-06-10 22:24:23.37255+00
1b2cd9b3-f4f5-4d75-9409-f9cea0d1cbcf,4dca53bc-1217-4019-8969-deb495aebae2,aa262e09-b5dc-4866-9803-8fb199838ed6,2026-06-11,,2026-06-11 11:03:37.906084+00
64874bf5-1145-4572-b0a8-88720a3a6660,4dca53bc-1217-4019-8969-deb495aebae2,04d0e1a6-b53a-4e8f-9ebe-da5be7dddb71,2026-06-11,,2026-06-11 11:03:39.824411+00
001a694d-3ea8-494b-b412-5faccf92e750,4dca53bc-1217-4019-8969-deb495aebae2,25ee85fb-db5c-4dc2-befd-a303b684a4e0,2026-06-11,,2026-06-11 11:03:41.325639+00
f0758356-4a48-4492-b61d-28297f2455ff,4dca53bc-1217-4019-8969-deb495aebae2,4613057a-f34e-4586-9c37-5e020e1b6b0a,2026-06-11,,2026-06-11 11:03:44.610833+00
04c1750c-aadf-416c-b852-503524265b9a,4dca53bc-1217-4019-8969-deb495aebae2,06059e5f-b79d-4a5c-81de-4c0382dc52cd,2026-06-11,,2026-06-11 11:03:48.259614+00
bc43da25-8cc7-460c-a311-9bcb8618c8c0,4dca53bc-1217-4019-8969-deb495aebae2,3f9ba17e-ecc3-4fd1-aad2-185d4f88b509,2026-06-11,,2026-06-11 11:04:14.129675+00
763ccea5-6607-4b3b-a183-e86f7dda337d,4dca53bc-1217-4019-8969-deb495aebae2,480e7855-6ca1-4828-97e5-e780b4e51768,2026-06-11,,2026-06-11 11:08:22.834957+00
23d0201b-31e7-43d2-8571-88e7a191efdf,4dca53bc-1217-4019-8969-deb495aebae2,3f6f18fa-d87f-4415-b1c8-c4fdf2b1b80f,2026-06-11,,2026-06-11 11:08:24.377285+00
88b71309-0ee8-49cc-9cee-8254c3e07432,0c932874-b8b7-4542-a522-a5cffd9c66a9,5eac02a4-5494-44b0-a9fd-8634b3d46dca,2026-06-11,,2026-06-11 12:09:37.568204+00
5db62f53-c9b7-4ac9-a240-b173ada2cd5f,0c932874-b8b7-4542-a522-a5cffd9c66a9,71f22fc5-e5e3-4969-b188-53fa44899c8e,2026-06-11,,2026-06-11 12:09:38.797363+00
aaab61bd-3e5e-4cf2-b769-74c8b128b930,0c932874-b8b7-4542-a522-a5cffd9c66a9,b531e6d0-d7c7-4de9-a454-c07af93098c9,2026-06-11,,2026-06-11 12:09:43.234437+00
2f939ffc-38e8-48ae-b5fa-92c58ead57e5,0c932874-b8b7-4542-a522-a5cffd9c66a9,c5827daf-eb2c-41e0-bdd0-ebbc4ffa2ef1,2026-06-11,,2026-06-11 12:09:46.351931+00
d05381aa-84c3-448e-a73f-d9c80c1acf33,0c932874-b8b7-4542-a522-a5cffd9c66a9,36cd05d0-6f77-4cef-b5bc-61a1b60ebe48,2026-06-11,,2026-06-11 12:09:46.894731+00
62e11f0f-b241-481d-a46f-e2e97ea95398,0c932874-b8b7-4542-a522-a5cffd9c66a9,fad8abee-915f-4b91-b682-520dda3ac19a,2026-06-11,,2026-06-11 12:09:49.321462+00
ae06240d-f372-4981-8e64-f7934739cad5,0c932874-b8b7-4542-a522-a5cffd9c66a9,b46da8c4-f894-4d5e-b131-4f8aa4a429b9,2026-06-11,,2026-06-11 12:09:51.927534+00
3e523479-05c8-4c84-839a-e627aab880fc,4dca53bc-1217-4019-8969-deb495aebae2,047c03ea-2a17-4987-97c0-5eae9bef3816,2026-06-11,,2026-06-11 12:32:23.235994+00
82455c76-6bd0-488f-b18c-85c020456078,4dca53bc-1217-4019-8969-deb495aebae2,391a2ea0-0ed8-45bc-9d0f-49c8d6b50795,2026-06-11,,2026-06-11 12:32:29.874037+00
214db509-9ce1-4d98-81cd-6ae38c5ab9b0,4dca53bc-1217-4019-8969-deb495aebae2,aa262e09-b5dc-4866-9803-8fb199838ed6,2026-06-12,,2026-06-12 11:15:43.821226+00
b4dc0198-9e91-4fd3-a7e8-4394f0c86c59,4dca53bc-1217-4019-8969-deb495aebae2,04d0e1a6-b53a-4e8f-9ebe-da5be7dddb71,2026-06-12,,2026-06-12 11:16:47.909286+00
8d9a9901-86f7-4a59-befc-e60426026477,4dca53bc-1217-4019-8969-deb495aebae2,06059e5f-b79d-4a5c-81de-4c0382dc52cd,2026-06-12,,2026-06-12 11:17:46.528003+00
cb2e79d4-55bf-4f74-8a08-bf9a85e3f2dc,4dca53bc-1217-4019-8969-deb495aebae2,480e7855-6ca1-4828-97e5-e780b4e51768,2026-06-12,,2026-06-12 11:17:58.574196+00
a98e987b-ac3b-46a6-8cee-e384326260bd,4dca53bc-1217-4019-8969-deb495aebae2,3f6f18fa-d87f-4415-b1c8-c4fdf2b1b80f,2026-06-12,,2026-06-12 11:18:14.200881+00
6f5f8c94-092e-47b0-b3f6-b8c3c7fe3b76,4dca53bc-1217-4019-8969-deb495aebae2,047c03ea-2a17-4987-97c0-5eae9bef3816,2026-06-12,,2026-06-12 11:19:07.26232+00
8c41c295-5bd1-4417-bc87-34a1019a8002,4dca53bc-1217-4019-8969-deb495aebae2,3f9ba17e-ecc3-4fd1-aad2-185d4f88b509,2026-06-12,,2026-06-12 11:21:46.635962+00
e4876d1b-fa32-4860-b9bb-e433a9051952,4dca53bc-1217-4019-8969-deb495aebae2,25ee85fb-db5c-4dc2-befd-a303b684a4e0,2026-06-12,,2026-06-12 11:21:51.91397+00
b4a76f1d-0e7c-4c29-82cd-18bee5021dd6,4dca53bc-1217-4019-8969-deb495aebae2,4613057a-f34e-4586-9c37-5e020e1b6b0a,2026-06-12,,2026-06-12 12:57:25.394128+00
c4c68297-7915-4922-a72f-b1de9754c056,4dca53bc-1217-4019-8969-deb495aebae2,391a2ea0-0ed8-45bc-9d0f-49c8d6b50795,2026-06-12,,2026-06-12 13:04:37.01155+00
